hidden_dim,iteration,rel_norms
64,47,"[0, 1.9227636585128494e-06, 7.0768551267974544e-06, 1.6977939594653435e-05, 2.715123991947621e-05, 4.4123309635324404e-05, 6.551265687448904e-05, 8.142131991917267e-05, 0.00010132479656022042, 0.00011545162124093622, 0.00014251269749365747, 0.00017104801372624934, 0.0001951434533111751, 0.0002259088068967685, 0.00026212356169708073, 0.00029523379635065794, 0.0003459979488980025, 0.0003858681011479348, 0.00042497669346630573, 0.0004705988394562155, 0.0005202703760005534, 0.0005714372964575887, 0.000655967800412327, 0.0007131784223020077, 0.0007865168154239655, 0.0008460942190140486, 0.0009193670121021569, 0.0009743679547682405, 0.0010575769701972604, 0.001118814921937883, 0.0011815346078947186, 0.0012543480843305588, 0.0013160656671971083, 0.0013861940242350101, 0.0014530055923387408, 0.0015272618038579822, 0.0016066331882029772, 0.0016771963564679027, 0.0017547050956636667, 0.001840346259996295, 0.0019245065050199628, 0.002009554300457239, 0.002106180414557457, 0.002211530925706029, 0.002296659629791975, 0.0023870370350778103, 0.002491812454536557, 0.0026304384227842093, 0.0027208554092794657, 0.002817035187035799, 0.00290895183570683]"
64,48,"[0, 1.3112569831719156e-05, 2.1700812794733793e-05, 3.990053664892912e-05, 5.1059079851256683e-05, 8.724770304979756e-05, 0.00011744569201255217, 0.0001582437107572332, 0.00020936985674779862, 0.0002482436830177903, 0.0002891097392421216, 0.0003368391189724207, 0.0003531058318912983, 0.0004044058150611818, 0.0004646898596547544, 0.0005190257215872407, 0.0006462769233621657, 0.0006661286461167037, 0.000789492973126471, 0.0008307517855428159, 0.0008791715372353792, 0.0009697903878986835, 0.0010738559067249298, 0.0011447339784353971, 0.0012521089520305395, 0.0013237983221188188, 0.0014236826682463288, 0.0015469271456822753, 0.0016289374325424433, 0.0018376526422798634, 0.0019333933014422655, 0.002059830352663994, 0.0021542045287787914, 0.0022009832318872213, 0.0021450952626764774, 0.0022406731732189655, 0.0023140148259699345, 0.002326186280697584, 0.0024044793099164963, 0.0024905207101255655, 0.0026044815313071012, 0.0027318974025547504, 0.002863161265850067, 0.002985432744026184, 0.0031095538288354874, 0.0032237416598945856, 0.0033572260290384293, 0.0034827226772904396, 0.0038295516278594732, 0.003917670343071222, 0.003994872327893972]"
64,49,"[0, 2.233788336525322e-06, 3.6206477034284035e-06, 7.370641469606198e-06, 1.3288403351907618e-05, 2.4448141630273312e-05, 2.6257699573761784e-05, 3.68950204574503e-05, 3.247167114750482e-05, 3.6908648326061666e-05, 3.9823549741413444e-05, 4.616360820364207e-05, 6.10983552178368e-05, 6.632923032157123e-05, 9.842617146205157e-05, 0.00011432880273787305, 0.00014806623221375048, 9.803437569644302e-05, 0.00010710892092902213, 0.00010906213719863445, 0.00012104069901397452, 0.00013121790834702551, 0.00014637105050496757, 0.00015673461894039065, 0.00015211355639621615, 0.00015502494352404028, 0.0001674206432653591, 0.00017038339865393937, 0.00017863934044726193, 0.00018479785649105906, 0.00020094819774385542, 0.00022595154587179422, 0.00021785397257190198, 0.0002282992354594171, 0.00023269695520866662, 0.00026088397135026753, 0.00026659196009859443, 0.00028744610608555377, 0.0002989933709613979, 0.0003028750070370734, 0.0003172865544911474, 0.0003352405328769237, 0.00034980615600943565, 0.00038954071351327, 0.0003897244168911129, 0.00038817746099084616, 0.00040663377149030566, 0.0004403604252729565, 0.0005016443319618702, 0.0005095080705359578, 0.0005223421612754464]"
128,0,"[0, 3.6199988784346715e-08, 1.307178649767593e-07, 2.8385886707837926e-07, 4.942912710248493e-07, 7.769960461700975e-07, 1.1172410268045496e-06, 1.510446395514009e-06, 1.967272510228213e-06, 2.4824769297993043e-06, 3.0700975912623107e-06, 3.716458195412997e-06, 4.4001449168717954e-06, 5.162982233741786e-06, 5.9838635024789255e-06, 6.874932751088636e-06, 7.84140320320148e-06, 8.85392273630714e-06, 9.921634045895189e-06, 1.1043968697777018e-05, 1.2208563930471428e-05, 1.3454850886773784e-05, 1.475602766731754e-05, 1.6145673725986853e-05, 1.753619835653808e-05, 1.9038790924241766e-05, 2.0572044377331622e-05, 2.220909664174542e-05, 2.389698965998832e-05, 2.5655317585915327e-05, 2.7409121685195714e-05, 2.929648144345265e-05, 3.126931915176101e-05, 3.330718391225673e-05, 3.532334085321054e-05, 3.7420257285702974e-05, 3.956976070185192e-05, 4.1791190596995875e-05, 4.4076423364458606e-05, 4.635403456632048e-05, 4.8715177399571985e-05, 5.122176662553102e-05, 5.3704221500083804e-05, 5.62732238904573e-05, 5.893768320675008e-05, 6.16513061686419e-05, 6.43581515760161e-05, 6.715962081216276e-05, 7.014049333520234e-05, 7.31947147869505e-05, 7.616581569891423e-05]"
128,1,"[0, 3.226539746492563e-08, 9.157406566373538e-08, 1.6617704545751621e-07, 3.0886721447132004e-07, 4.65479672584479e-07, 6.421005878110009e-07, 8.441328418484773e-07, 1.065039100467402e-06, 1.3714435453948681e-06, 1.6476577684443328e-06, 1.9529090877767885e-06, 2.2799504222348332e-06, 2.6499697014514823e-06, 2.984942966577364e-06, 3.402379434191971e-06, 3.842253136099316e-06, 4.242333943693666e-06, 4.783514214068418e-06, 5.273886472423328e-06, 5.817368673888268e-06, 6.323204615910072e-06, 6.9049146986799315e-06, 7.5455614023667295e-06, 8.302241440105718e-06, 8.874177183315624e-06, 9.637749826651998e-06, 1.0328327334718779e-05, 1.1044819075323176e-05, 1.1706652003340423e-05, 1.2439006241038442e-05, 1.3256237252790015e-05, 1.4127983376965858e-05, 1.498251822340535e-05, 1.581250035087578e-05, 1.668630648055114e-05, 1.748971590131987e-05, 1.830862856877502e-05, 1.9093018636340275e-05, 2.001416214625351e-05, 2.0763494831044227e-05, 2.149384636140894e-05, 2.2588938008993864e-05, 2.350003160245251e-05, 2.4550190573791042e-05, 2.554022466938477e-05, 2.66662027570419e-05, 2.763108022918459e-05, 2.8724040021188557e-05, 2.9970220566610806e-05, 3.102228947682306e-05]"
128,2,"[0, 8.238747284394776e-08, 2.971756885017385e-07, 6.259248266360373e-07, 1.0654482593963621e-06, 1.6551564385736128e-06, 2.3454456368199317e-06, 3.1422432584804483e-06, 4.0791064748191275e-06, 5.165622951608384e-06, 6.2944200180936605e-06, 7.50553317629965e-06, 8.915991202229634e-06, 1.0369083611294627e-05, 1.1984861885139253e-05, 1.381450601911638e-05, 1.5638495824532583e-05, 1.753830110828858e-05, 1.9513854567776434e-05, 2.158659481210634e-05, 2.385212792432867e-05, 2.6086478101206012e-05, 2.8512686185422353e-05, 3.0957613489590585e-05, 3.348374957568012e-05, 3.622490476118401e-05, 3.9057307731127366e-05, 4.196397276245989e-05, 4.5160206354921684e-05, 4.8378722567576915e-05, 5.151243749423884e-05, 5.5052816605893895e-05, 5.8387944591231644e-05, 6.196471804287285e-05, 6.547674274770543e-05, 6.92951216478832e-05, 7.309766806429252e-05, 7.69338512327522e-05, 8.083141437964514e-05, 8.498237002640963e-05, 8.939851250033826e-05, 9.364738798467442e-05, 9.786149894353002e-05, 0.00010226496669929475, 0.00010679774277377874, 0.00011166235344717279, 0.00011615396942943335, 0.00012088194489479065, 0.00012585634249262512, 0.00013079408381599933, 0.0001358249573968351]"
128,3,"[0, 2.886010179281584e-06, 9.717032298794948e-06, 2.2418296794057824e-05, 4.024230292998254e-05, 6.171751010697335e-05, 8.650375093566254e-05, 0.00011504230496939272, 0.00014872125757392496, 0.00018739645020104945, 0.00023269857047125697, 0.00027737420168705285, 0.00032598283723928034, 0.0003779127437155694, 0.00043405478936620057, 0.0004985639243386686, 0.0005634932313114405, 0.0006302640540525317, 0.0006989283137954772, 0.0007709470228292048, 0.0008480666438117623, 0.0009337996016256511, 0.0010173431364819407, 0.001106530660763383, 0.0011976172681897879, 0.001290699583478272, 0.0013884077779948711, 0.001488365582190454, 0.0015951059758663177, 0.001703585614450276, 0.0018143224297091365, 0.0019312503281980753, 0.002056244295090437, 0.0021817279048264027, 0.002301590284332633, 0.0024196652229875326, 0.002547692507505417, 0.002683330327272415, 0.0028263996355235577, 0.0029651084914803505, 0.0031079971231520176, 0.0032513393089175224, 0.003386777127161622, 0.0035335812717676163, 0.003681338159367442, 0.0038247613701969385, 0.003984714392572641, 0.0041436622850596905, 0.004306171555072069, 0.0044672745279967785, 0.00464007630944252]"
128,4,"[0, 3.137293802524255e-08, 9.980455928371157e-08, 2.2869937765790382e-07, 3.887956836479134e-07, 5.963590865576407e-07, 8.569738838559715e-07, 1.1511000366226654e-06, 1.5093105503183324e-06, 1.8759794784273254e-06, 2.282740979353548e-06, 2.720558086366509e-06, 3.1957404189597582e-06, 3.7434610931086354e-06, 4.299429292586865e-06, 4.898611223325133e-06, 5.534755928238155e-06, 6.21489607510739e-06, 6.912110166013008e-06, 7.637881026312243e-06, 8.407493623963092e-06, 9.225521353073418e-06, 1.0086020665767137e-05, 1.094776325771818e-05, 1.1859781807288527e-05, 1.2824973055103328e-05, 1.385792620567372e-05, 1.4892476428940427e-05, 1.6016238078009337e-05, 1.709119533188641e-05, 1.8251785149914213e-05, 1.940722722792998e-05, 2.0573565052472986e-05, 2.180457886424847e-05, 2.3081993276719004e-05, 2.433549343550112e-05, 2.5615046979510225e-05, 2.6932211767416447e-05, 2.8289869078435004e-05, 2.972863512695767e-05, 3.106990334345028e-05, 3.247460335842334e-05, 3.3865810110000893e-05, 3.536737131071277e-05, 3.698766158777289e-05, 3.8546229916391894e-05, 4.0087303204927593e-05, 4.1707055061124265e-05, 4.328997238189913e-05, 4.483535303734243e-05, 4.648327376344241e-05]"
128,5,"[0, 3.4524754255471635e-07, 9.777546665645787e-07, 2.11017459150753e-06, 3.950297468691133e-06, 5.968610366835492e-06, 8.292936399811879e-06, 1.0979129001498222e-05, 1.4113747056399006e-05, 1.7670590750640258e-05, 2.2104528397903778e-05, 2.6422043447382748e-05, 3.122056295978837e-05, 3.628896229201928e-05, 4.188709499430843e-05, 4.754463952849619e-05, 5.4512016504304484e-05, 6.105576903792098e-05, 6.788114842493087e-05, 7.532620657002553e-05, 8.262980554718524e-05, 9.054189285961911e-05, 9.973236592486501e-05, 0.00010968177230097353, 0.00011879402154590935, 0.00012937848805449903, 0.00013918033801019192, 0.00014909905439708382, 0.00016113104356918484, 0.0001720385771477595, 0.00018339813686907291, 0.000194961903616786, 0.00020823845989070833, 0.00022111492580734193, 0.00023373104340862483, 0.00025076462770812213, 0.00026379426708444953, 0.00027696893084794283, 0.0002909120812546462, 0.0003049961815122515, 0.00032046917476691306, 0.0003354228683747351, 0.0003506682114675641, 0.000367880827980116, 0.00038439829950220883, 0.0004005995870102197, 0.0004172281187493354, 0.00043166213436052203, 0.0004488194244913757, 0.00046623306116089225, 0.00048390388838015497]"
128,6,"[0, 1.1016502867278177e-05, 5.008383595850319e-05, 0.00010347751231165603, 0.00018792117771226913, 0.0002922257117461413, 0.0004166205180808902, 0.0005599373253062367, 0.0007292440277524292, 0.0009382175630889833, 0.001140659092925489, 0.0013813761761412024, 0.0016306621255353093, 0.0018999953754246235, 0.0021757399663329124, 0.0024698073975741863, 0.0027997009456157684, 0.0031358860433101654, 0.0035124935675412416, 0.003887370228767395, 0.004296550527215004, 0.004708160646259785, 0.005150121636688709, 0.005599536467343569, 0.006070656236261129, 0.0065486012026667595, 0.00705760857090354, 0.007669160142540932, 0.00823740940541029, 0.008793994784355164, 0.00944955088198185, 0.010044066235423088, 0.010657288134098053, 0.011343762278556824, 0.011985010467469692, 0.01269568968564272, 0.01339314877986908, 0.014216777868568897, 0.014980252832174301, 0.015757333487272263, 0.016485830768942833, 0.01729373261332512, 0.018129821866750717, 0.019015615805983543, 0.01985287480056286, 0.020734114572405815, 0.02172885835170746, 0.02269389107823372, 0.023775629699230194, 0.024707859382033348, 0.02569681592285633]"
128,7,"[0, 2.0023049728479236e-05, 7.406568329315633e-05, 0.00015892247029114515, 0.00027661985950544477, 0.0004400493635330349, 0.0006305354181677103, 0.000838023261167109, 0.0010709163034334779, 0.0013393436092883348, 0.0016446498921141028, 0.0019521990325301886, 0.002303596120327711, 0.002719105454161763, 0.00314163276925683, 0.003587421029806137, 0.004081281367689371, 0.004598489962518215, 0.00515831308439374, 0.005750298034399748, 0.006371589377522469, 0.007044357247650623, 0.007746126968413591, 0.008484262973070145, 0.009301397018134594, 0.01012677513062954, 0.010916567407548428, 0.011729691177606583, 0.012543236836791039, 0.013424974866211414, 0.014390358701348305, 0.015408596023917198, 0.01638142578303814, 0.017451470717787743, 0.018506482243537903, 0.01961977779865265, 0.020745303481817245, 0.021947596222162247, 0.023060906678438187, 0.024252327159047127, 0.025570755824446678, 0.026844969019293785, 0.028204314410686493, 0.029573747888207436, 0.030887862667441368, 0.03229324147105217, 0.03380611538887024, 0.03533860296010971, 0.03683130070567131, 0.038325514644384384, 0.0399181991815567]"
128,8,"[0, 1.7552956705912948e-06, 5.33610273123486e-06, 6.626317826885497e-06, 1.0653720892150886e-05, 1.5959270967869088e-05, 2.298712934134528e-05, 2.9493365218513645e-05, 3.421479414100759e-05, 3.7662553950212896e-05, 3.924611519323662e-05, 4.9288428272120655e-05, 5.569034692598507e-05, 5.939690163359046e-05, 6.329177995212376e-05, 6.756666698493063e-05, 7.727861520834267e-05, 8.479858661303297e-05, 8.81717714946717e-05, 0.00010285783355357125, 0.0001054152671713382, 0.00011325800005579367, 0.0001211299022543244, 0.0001260614226339385, 0.00013211261830292642, 0.00013556469639297575, 0.00014858915528748184, 0.00014931531040929258, 0.0001545578707009554, 0.00014391641889233142, 0.00017305593064520508, 0.0001814280985854566, 0.0001897535112220794, 0.0001911007275339216, 0.0002040616236627102, 0.0002018461236730218, 0.00022773598902858794, 0.00023910707386676222, 0.0002468949824105948, 0.00027194511494599283, 0.00037560079363174736, 0.0003680269874166697, 0.0003843540616799146, 0.00039241532795131207, 0.00040850252844393253, 0.0004110389272682369, 0.0004168379819020629, 0.0004375095304567367, 0.00044961017556488514, 0.00045297562610358, 0.000455415400210768]"
128,9,"[0, 1.1386700862203725e-05, 4.606829315889627e-05, 0.00010305264731869102, 0.00018284287943970412, 0.0002856673381756991, 0.00041010871063917875, 0.000561363878659904, 0.0007327219936996698, 0.0009244390530511737, 0.0011411035666242242, 0.0013797690626233816, 0.001636158674955368, 0.001919254777021706, 0.0022235519718378782, 0.0025459083262830973, 0.0028967326506972313, 0.0032674202229827642, 0.003660885849967599, 0.004073278978466988, 0.0045068031176924706, 0.004966401495039463, 0.0054455967620015144, 0.005942938849329948, 0.006454151589423418, 0.006994292605668306, 0.007549209054559469, 0.008129860274493694, 0.008724789135158062, 0.009341016411781311, 0.009990143589675426, 0.010652679949998856, 0.011345873586833477, 0.012056538835167885, 0.01277243159711361, 0.013517375104129314, 0.014293111860752106, 0.015087769366800785, 0.015901857987046242, 0.016709616407752037, 0.017569418996572495, 0.018455132842063904, 0.01935923844575882, 0.020278923213481903, 0.021215030923485756, 0.022159915417432785, 0.023134153336286545, 0.024135040119290352, 0.02514071576297283, 0.02616632543504238, 0.027216145768761635]"
128,10,"[0, 5.440082304630778e-07, 2.2250017082114937e-06, 5.1106758292007726e-06, 8.895499377103988e-06, 1.3832282093062531e-05, 1.9767707271967083e-05, 2.6974048523698002e-05, 3.5233344533480704e-05, 4.440384509507567e-05, 5.4498428653459996e-05, 6.571628910023719e-05, 7.820154132787138e-05, 9.193547157337889e-05, 0.00010618937812978402, 0.00012155492731835693, 0.0001380057801725343, 0.00015576019359286875, 0.00017407917766831815, 0.00019342952873557806, 0.00021366587316151708, 0.00023514003260061145, 0.0002568421186879277, 0.00027977858553640544, 0.0003035410481970757, 0.0003278310759924352, 0.0003541697806213051, 0.0003816543030552566, 0.00040919784805737436, 0.000437631068052724, 0.0004671142960432917, 0.0004974983748979867, 0.000528892909642309, 0.0005612847744487226, 0.0005947664030827582, 0.0006287529249675572, 0.0006638917257077992, 0.0006976902368478477, 0.0007344857440330088, 0.0007728612399660051, 0.0008096735691651702, 0.0008492365595884621, 0.000889057235326618, 0.0009291140013374388, 0.000970265013165772, 0.0010127226123586297, 0.0010567799909040332, 0.0011010413290932775, 0.001147214905358851, 0.0011939260875806212, 0.00124024273827672]"
128,11,"[0, 1.2956059336488579e-08, 5.054744889321228e-08, 1.1271083621977596e-07, 1.9697090181125532e-07, 3.0411180773626256e-07, 4.3366705426706176e-07, 5.921731371927308e-07, 7.66564994592045e-07, 9.576260708854534e-07, 1.172114252767642e-06, 1.4191415402819985e-06, 1.6805375935291522e-06, 1.966597892533173e-06, 2.2756757971365005e-06, 2.6051980057673063e-06, 2.940666263384628e-06, 3.299714762761141e-06, 3.689274308271706e-06, 4.157817784289364e-06, 4.581818302540341e-06, 5.018121555622201e-06, 5.4904126045585144e-06, 5.969642643322004e-06, 6.492822194559267e-06, 7.0119567681103945e-06, 7.5624157034326345e-06, 8.109408554446418e-06, 8.683663509145845e-06, 9.293722541769966e-06, 9.896726623992436e-06, 1.0534429748076946e-05, 1.1133254702144768e-05, 1.1812780940090306e-05, 1.2500939192250371e-05, 1.320628962275805e-05, 1.392493777530035e-05, 1.4624449249822646e-05, 1.5388315659947693e-05, 1.6156966012204066e-05, 1.695060564088635e-05, 1.7777270841179416e-05, 1.8574319256003946e-05, 1.9422455807216465e-05, 2.0266679712221958e-05, 2.113752270815894e-05, 2.2016200091456994e-05, 2.2907583115738817e-05, 2.3836819309508428e-05, 2.4791463147266768e-05, 2.5758663468877785e-05]"
128,12,"[0, 7.162572615015961e-07, 2.5056667709577596e-06, 5.061896445113234e-06, 8.989321941044182e-06, 1.3651562767336145e-05, 1.8978318621520884e-05, 2.6286690626875497e-05, 3.347412348375656e-05, 4.2062449210789055e-05, 5.1575010729720816e-05, 6.274990300880745e-05, 7.377570727840066e-05, 8.673619595356286e-05, 0.00010091728472616524, 0.00011796221951954067, 0.00013376750575844198, 0.00014944447320885956, 0.0001685017195995897, 0.00018585707584861666, 0.00020530956680886447, 0.00022484309738501906, 0.0002457740774843842, 0.0002646659850142896, 0.00028608881984837353, 0.0003102692135144025, 0.0003318302915431559, 0.0003558482858352363, 0.0003809309855569154, 0.00040918172453530133, 0.00043523122440092266, 0.0004660629201680422, 0.0004937893245369196, 0.0005222195759415627, 0.0005547303007915616, 0.000581864733248949, 0.0006137105519883335, 0.0006462275632657111, 0.0006773521890863776, 0.0007132109603844583, 0.0007493681623600423, 0.0007781922467984259, 0.0008133519440889359, 0.0008541486458852887, 0.0008933803183026612, 0.0009314413764514029, 0.0009718186920508742, 0.0010126251727342606, 0.0010504527017474174, 0.00109940639231354, 0.0011377379996702075]"
128,13,"[0, 1.4010695714716803e-08, 5.624017163086137e-08, 1.1478149986032804e-07, 2.0044659265749942e-07, 3.1141829026637424e-07, 4.4152471900815726e-07, 6.000965981911577e-07, 7.702055881964043e-07, 9.695388598629506e-07, 1.194695755657449e-06, 1.4326349173643393e-06, 1.6975270682451082e-06, 1.9885974325006828e-06, 2.2961903596296906e-06, 2.657786581039545e-06, 3.0227345177991083e-06, 3.39093139700708e-06, 3.7985269045748282e-06, 4.214489763398888e-06, 4.6437398850684986e-06, 5.095786491438048e-06, 5.568057076743571e-06, 6.0897364164702594e-06, 6.601638233405538e-06, 7.112114417395787e-06, 7.662358257221058e-06, 8.248310223279987e-06, 8.82987387740286e-06, 9.442611371923704e-06, 1.0085865142173134e-05, 1.0687742360460106e-05, 1.1356373761373106e-05, 1.2032427548547275e-05, 1.2721700841211714e-05, 1.3440366274153348e-05, 1.4188295608619228e-05, 1.4934155842638575e-05, 1.572865221532993e-05, 1.652871105761733e-05, 1.7337069948553108e-05, 1.822285594244022e-05, 1.905232056742534e-05, 1.993178557313513e-05, 2.0811612557736225e-05, 2.1716225091950037e-05, 2.2638514565187506e-05, 2.3544162104371935e-05, 2.4523564206901938e-05, 2.549960117903538e-05, 2.6479630832909606e-05]"
128,14,"[0, 3.1217840046338097e-07, 1.4727444295203895e-06, 6.1628970797755755e-06, 6.999180641287239e-06, 8.432308277406264e-06, 1.0143808140128385e-05, 1.2117721780668944e-05, 1.4332274986372795e-05, 1.6960155335254967e-05, 1.9535096726031043e-05, 2.328843947907444e-05, 2.6662788513931446e-05, 3.147128154523671e-05, 3.570840272004716e-05, 4.004681250080466e-05, 4.448679828783497e-05, 4.964483741787262e-05, 5.453891935758293e-05, 6.026826667948626e-05, 6.591121928067878e-05, 7.188500603660941e-05, 7.801844913046807e-05, 8.544616139261052e-05, 9.230206342181191e-05, 9.948157094186172e-05, 0.00010658929386409, 0.0001136942591983825, 0.00012149393296567723, 0.00012945097114425153, 0.00013748080527875572, 0.0001463840890210122, 0.00015739617811050266, 0.0001666238676989451, 0.00017638204735703766, 0.0001859902695287019, 0.00019502070790622383, 0.00020465288253035396, 0.00021502147137653083, 0.00022604598780162632, 0.00023670823429711163, 0.00024775159545242786, 0.00025904260110110044, 0.0002707622479647398, 0.0002828874858096242, 0.00029485212871804833, 0.0003072091203648597, 0.00031978008337318897, 0.00033337922650389373, 0.0003471065138000995, 0.0003599865303840488]"
128,15,"[0, 2.7127127211201696e-09, 7.953846470343251e-09, 1.6296034743845667e-08, 2.809990107266458e-08, 4.946219789303541e-08, 6.815734820975194e-08, 8.796224904017436e-08, 1.1116736686744844e-07, 1.36019693286471e-07, 1.7115554840074765e-07, 2.1201871902576386e-07, 2.387752999766235e-07, 2.7984162898064824e-07, 3.132284689399967e-07, 3.456978845406411e-07, 3.855021191156993e-07, 4.370384658614057e-07, 4.857581075157213e-07, 5.32120566276717e-07, 5.796465529783745e-07, 6.333453939078026e-07, 6.784024435546598e-07, 7.369623631348077e-07, 8.056701403802435e-07, 8.681055305714835e-07, 9.324446637037909e-07, 9.974560271075461e-07, 1.0667721426216303e-06, 1.1311651633150177e-06, 1.1983448757746373e-06, 1.251727439921524e-06, 1.3264049130157218e-06, 1.3992581671118387e-06, 1.4616437056247378e-06, 1.5386003724415787e-06, 1.617892394278897e-06, 1.6926293255892233e-06, 1.763592649695056e-06, 1.8413279576634523e-06, 1.9369481378817e-06, 2.0133866200922057e-06, 2.093887133014505e-06, 2.1723674308304908e-06, 2.254661922052037e-06, 2.3322836568695493e-06, 2.4238267997134244e-06, 2.503748874005396e-06, 2.6065497422678163e-06, 2.71456679001858e-06, 2.828354809025768e-06]"
128,16,"[0, 4.202859145152615e-06, 1.6846182916196994e-05, 3.786157685681246e-05, 6.785977893741801e-05, 0.00010534422472119331, 0.00015223819355014712, 0.00020809202396776527, 0.0002708020620048046, 0.0003411338257137686, 0.00042185495840385556, 0.0005081389681436121, 0.0006019906140863895, 0.0007054973393678665, 0.0008163861348293722, 0.0009347157902084291, 0.0010600415989756584, 0.001194901647977531, 0.0013346046907827258, 0.0014829831197857857, 0.0016371564706787467, 0.001798708806745708, 0.001966385170817375, 0.0021434989757835865, 0.0023279287852346897, 0.0025188939180225134, 0.0027160958852618933, 0.002918220590800047, 0.0031273076310753822, 0.003341951174661517, 0.0035656546242535114, 0.003799088764935732, 0.004034829325973988, 0.004275576211512089, 0.004524591378867626, 0.004783830139786005, 0.005045012570917606, 0.005311200395226479, 0.005587864201515913, 0.005869810935109854, 0.0061597381718456745, 0.006451220251619816, 0.006743653677403927, 0.007048958446830511, 0.007365220692008734, 0.0076905484311282635, 0.008014334365725517, 0.008340217173099518, 0.008676840923726559, 0.009015234187245369, 0.009368228726089]"
128,17,"[0, 2.7387397949496517e-07, 9.865324273050646e-07, 1.7735782193994964e-06, 2.8563320029206807e-06, 3.817378001258476e-06, 4.804740001418395e-06, 6.284889423113782e-06, 7.6216424531594384e-06, 9.461859008297324e-06, 1.1578033081605099e-05, 1.3587021385319531e-05, 1.5837229511816986e-05, 1.8374103092355654e-05, 2.0578672774718143e-05, 2.4136192223522812e-05, 2.702931124076713e-05, 2.998713534907438e-05, 3.266345083829947e-05, 3.676017513498664e-05, 3.9847029256634414e-05, 4.3375894165365025e-05, 4.7979308874346316e-05, 5.163596506463364e-05, 5.6646727898623794e-05, 6.136536103440449e-05, 6.59361103316769e-05, 7.069561979733407e-05, 7.59294125600718e-05, 8.302262722281739e-05, 8.868629083735868e-05, 9.37800868996419e-05, 9.929951193043962e-05, 0.00010478257172508165, 0.00011134094529552385, 0.00011902719415957108, 0.00012493220856413245, 0.00013336217671167105, 0.00014060553803574294, 0.00014488594024442136, 0.00015168865502346307, 0.0001597251248313114, 0.0001666071475483477, 0.00017413405294064432, 0.00017986207967624068, 0.00018710696895141155, 0.00019470362167339772, 0.00020244074403308332, 0.00021243994706310332, 0.00022104629897512496, 0.00023000342480372638]"
128,18,"[0, 9.614954251446761e-06, 3.17549602186773e-05, 6.457943527493626e-05, 0.00010710686183301732, 0.00016265781596302986, 0.00023559237888548523, 0.0003157357859890908, 0.0004051100986544043, 0.0005083368741907179, 0.0006136716110631824, 0.0007422543130815029, 0.0008816460613161325, 0.0010284183081239462, 0.0011865826090797782, 0.0013645101571455598, 0.0015619625337421894, 0.0017468463629484177, 0.0019593106117099524, 0.002168612787500024, 0.0023989835754036903, 0.002647021086886525, 0.0028803141321986914, 0.0031343030277639627, 0.0034146441612392664, 0.003693785984069109, 0.003954297862946987, 0.004249864723533392, 0.004548477008938789, 0.004871999844908714, 0.0051795183680951595, 0.005509875249117613, 0.0058593531139194965, 0.006207621190696955, 0.0065831406973302364, 0.006964256055653095, 0.007329443469643593, 0.007716817315667868, 0.008114411495625973, 0.008513938635587692, 0.008902552537620068, 0.009335889481008053, 0.009755710139870644, 0.010188041254878044, 0.010643702000379562, 0.011084153316915035, 0.011560598388314247, 0.012010077014565468, 0.012499657459557056, 0.012984848581254482, 0.01347286719828844]"
128,19,"[0, 4.320157032111638e-08, 1.2666554027873644e-07, 2.8545454711093043e-07, 4.1251792026741896e-07, 6.228804068086902e-07, 8.858266937750159e-07, 1.147387138189515e-06, 1.6009305454645073e-06, 1.9207702735002385e-06, 2.3419099761667894e-06, 2.7045571187045425e-06, 3.2525983897357946e-06, 3.8540197238035034e-06, 4.463605364435352e-06, 5.066917310614372e-06, 5.810560196550796e-06, 6.45236923446646e-06, 7.026161711110035e-06, 7.767123861412983e-06, 8.54328118293779e-06, 9.340723408968188e-06, 1.0328209100407548e-05, 1.1150244972668588e-05, 1.221853744937107e-05, 1.3094712812744547e-05, 1.4000886949361302e-05, 1.5011740288173314e-05, 1.6015586879802868e-05, 1.7072323316824622e-05, 1.9025719666387886e-05, 2.0144667360000312e-05, 2.1065856344648637e-05, 2.2303731384454295e-05, 2.3565624360344373e-05, 2.4867798856575973e-05, 2.609719922475051e-05, 2.7655039957608096e-05, 2.878514897020068e-05, 3.058095171581954e-05, 3.202374136890285e-05, 3.3446431189076975e-05, 3.4917404263978824e-05, 3.648142228485085e-05, 3.8054851756896824e-05, 3.9619113522348925e-05, 4.13059133279603e-05, 4.314006946515292e-05, 4.5501736167352647e-05, 4.736435948871076e-05, 4.913906377623789e-05]"
