index,accuracy,score
0,0.8198266665690103,0.12605074048042297
1,0.9076933332438152,311.2465515136719
2,0.8191066666178385,3.0193593502044678
3,0.843773333203125,0.012474969029426575
4,0.8512533334147134,0.056098949164152145
5,0.8781200000488282,335.16107177734375
6,0.8880933333821615,5900.939453125
7,0.8915466666503907,84.76611328125
8,0.8924399999023437,95.14568328857422
9,0.8446266667805991,0.01795213669538498
10,0.09711999998728434,0.0
11,0.879399999983724,48970.93359375
12,0.09712000001322428,0.0
13,0.8834533333251955,1529.7994384765625
14,0.8859466666259767,3488.89697265625
15,0.5654266665608724,0.0007036377210170031
16,0.9026666666910808,252.63446044921875
17,0.867026666707357,43.7956657409668
18,0.877839999967448,279.9215087890625
19,0.8480266667154949,415.10662841796875
20,0.872853333211263,100.27620697021484
21,0.8933066665852865,14571.4443359375
22,0.8606266666666665,202.15286254882812
23,0.861279999991862,361.6025390625
24,0.8234800000244139,0.023251088336110115
25,0.843253333227539,0.013937881216406822
26,0.8717866666422526,1978.607666015625
27,0.8658400001302085,199.04791259765625
28,0.8302933332600912,0.05633792281150818
29,0.8482000000976562,313.84979248046875
30,0.8882399998942055,2242.434326171875
31,0.8736266666341146,108.99353790283203
32,0.8947466666259766,74.84964752197266
33,0.8857866666259766,9669.7060546875
34,0.8824933333089193,1447.2584228515625
35,0.880239999951172,1461.85595703125
36,0.8759333333007813,398.8249816894531
37,0.8704800000732422,4.742397308349609
38,0.8869466665283202,108005.4921875
39,0.8689600000651042,5.82515287399292
40,0.7201600001383462,0.028329715132713318
41,0.8599866667968751,182.53443908691406
42,0.9103999999674478,996.5729370117188
43,0.8845999997884114,3555.026611328125
44,0.755400000008138,0.06458523869514465
45,0.8690666666015625,4.9440131187438965
46,0.872533333194987,372.6178894042969
47,0.8726666665852865,324.9444885253906
48,0.828666666813151,0.027217170223593712
49,0.879399999967448,259.4283142089844
50,0.8981599999186198,34828.0859375
51,0.8579200000488281,6.057304859161377
52,0.905693333194987,440.3976745605469
53,0.32850666665039063,0.00029171627829782665
54,0.8769333333089192,497.63909912109375
55,0.841146666845703,0.013501164503395557
56,0.9042933333170572,262.0509033203125
57,0.7204133334309896,0.032129283994436264
58,0.5934666665649414,0.0006106049986556172
59,0.8478800000081379,21.638017654418945
60,0.8631066666259767,6242.9892578125
61,0.8536800000325521,621.4302368164062
62,0.8857466666097007,1762.7039794921875
63,0.8875466665364583,3607.23388671875
64,0.8955066666259767,10699.126953125
65,0.9039866665934244,84736.8984375
66,0.7205466666666667,0.026743978261947632
67,0.8969599999837239,100851.8984375
68,0.8843733332763672,1879.934814453125
69,0.9086399998697918,763.1849975585938
70,0.8849999998942057,3544.439208984375
71,0.8668666666910808,213.10963439941406
72,0.8424799998697917,0.025303790345788002
73,0.8536799999186196,1812.805908203125
74,0.09711999999186198,0.0
75,0.7082133334391277,0.004758455324918032
76,0.8360933334391275,0.02867375686764717
77,0.9004799998697917,43803.359375
78,0.8869066666422526,3190.45654296875
79,0.8914666666422526,91.53950500488281
80,0.8913333333414714,13348.447265625
81,0.9135066664876302,1712.09326171875
82,0.8881599999348958,709069.6875
83,0.8126533332600911,0.06540139019489288
84,0.8781599999023437,251.84034729003906
85,0.8791333333658854,2662.90576171875
86,0.8944799999267578,95.69121551513672
87,0.7404666666178384,0.003339075483381748
88,0.8640666665934243,354.35894775390625
89,0.8893866665608725,88.37344360351562
90,0.8674933332845052,342.1670227050781
91,0.8670799999755858,1758.30712890625
92,0.8743466667480468,425.4141540527344
93,0.8754799999267578,215.07846069335938
94,0.8404266667073567,0.08744446933269501
95,0.6327599999837239,0.030397286638617516
96,0.8593999999999999,232.23146057128906
97,0.860266666756185,268.4559326171875
98,0.8550400000488281,28.739681243896484
99,0.9098933331542969,805.0226440429688
100,0.8850933333414713,4822.556640625
101,0.8493333332600912,0.15185876190662384
102,0.8909599999186197,17116.998046875
103,0.8896133331868491,25568.888671875
104,0.09712,0.0
105,0.09712000000508626,0.0
106,0.7204400000081381,0.040648821741342545
107,0.8447733333577473,0.759475827217102
108,0.09712000000712076,0.0
109,0.8961466665852863,244251.25
110,0.8805333333170573,130.39459228515625
111,0.9097733331461587,631.2175903320312
112,0.8902533333170572,5854.3408203125
113,0.8383066665771485,0.04606311768293381
114,0.8699466666829426,78.9968490600586
115,0.8640000000569661,390.19049072265625
116,0.8892266666422525,16343.228515625
117,0.8858266667805988,1044.5089111328125
118,0.7657866667317709,0.004402704071253538
119,0.8891466666259765,17029.923828125
120,0.09712000000915529,0.0
121,0.8871999999593099,2936.95263671875
122,0.867720000048828,41.5397834777832
123,0.7731466666748047,651.9948120117188
124,0.8922266665201823,65.41500091552734
125,0.8670533333333332,155.03955078125
126,0.8059199998616536,0.1480407565832138
127,0.8605866668050131,209.22335815429688
128,0.8917066665039063,3629.59423828125
129,0.8985199999267577,34525.37109375
130,0.8903333332031251,49.98011779785156
131,0.8213466666422526,195.47715759277344
132,0.8933199999104818,59.19086837768555
133,0.9039066666829427,754.3978271484375
134,0.87204000008138,1479.09130859375
135,0.8924266665364583,80.24288940429688
136,0.8895466666829428,5644.75634765625
137,0.9050399999674478,221.56089782714844
138,0.8994399999267578,190650.5625
139,0.8661333333577472,1.214303970336914
