hidden_dim,mean_pairwise_dist,std_pairwise_dist,pairwise_dists
50,8216.9375,4028.775634765625,"[9360.537109375, 5621.18701171875, 8338.37890625, 4138.42138671875, 2984.169677734375, 6294.80615234375, 6663.7177734375, 4553.443359375, 9523.298828125, 3457.189208984375, 15631.671875, 6263.74462890625, 3373.29541015625, 5336.7373046875, 22161.71484375, 7430.15576171875, 4907.0927734375, 7393.9755859375, 4158.23779296875, 8941.7490234375, 13698.2685546875, 4309.71142578125, 6887.26708984375, 6116.76708984375, 3846.4658203125, 5259.3349609375, 5493.15283203125, 7220.95263671875, 10106.9599609375, 2845.5966796875, 5656.0537109375, 13166.546875, 5311.69775390625, 6266.4873046875, 4375.59716796875, 5268.15087890625, 8622.34765625, 7505.32861328125, 3977.223388671875, 3055.5458984375, 7177.54736328125, 10265.869140625, 7735.40966796875, 4331.09521484375, 3001.126708984375, 6048.412109375, 4794.02197265625, 10836.525390625, 12229.830078125, 11082.71484375, 6475.28759765625, 11867.435546875, 8391.037109375, 6042.52978515625, 5902.9892578125, 9335.6923828125, 8547.4375, 8588.927734375, 8443.48046875, 8703.4287109375, 11041.6611328125, 8900.03515625, 14133.837890625, 4606.58544921875, 10265.56640625, 6592.4453125, 11391.2353515625, 3999.63037109375, 9501.9775390625, 11674.71484375, 5611.0986328125, 4796.19970703125, 10911.3740234375, 9379.48828125, 7819.52685546875, 10615.97265625, 5822.2822265625, 8762.6796875, 12470.0029296875, 7532.97412109375, 11447.9326171875, 5913.87353515625, 12354.86328125, 5766.703125, 4425.67919921875, 15087.8056640625, 9851.953125, 8793.759765625, 5580.97607421875, 4781.4619140625, 4891.37060546875, 10761.013671875, 8546.7880859375, 7322.20166015625, 9425.6826171875, 4890.44873046875, 6287.2431640625, 10788.259765625, 5883.96923828125, 5537.33154296875, 8146.8740234375, 8136.4580078125, 5866.05810546875, 11259.8203125, 6052.05126953125, 18183.642578125, 8106.40673828125, 3898.18359375, 7978.818359375, 24257.16015625, 10203.6005859375, 5586.9169921875, 9260.6015625, 4834.7783203125, 11420.51953125, 14607.193359375, 6096.658203125, 9901.30859375, 9146.45703125, 5072.939453125, 6200.89404296875, 5944.18896484375, 8433.2861328125, 12285.8134765625, 5400.96875, 4973.2197265625, 16326.9443359375, 4730.63427734375, 7110.5458984375, 5663.7763671875, 8780.4423828125, 11181.9365234375, 6723.916015625, 6196.4912109375, 4867.27783203125, 9559.0146484375, 11190.072265625, 9441.9736328125, 5827.77294921875, 5971.5283203125, 9637.0224609375, 6767.63671875, 13547.611328125, 14744.1513671875, 10350.4755859375, 8150.42236328125, 5578.763671875, 4983.47998046875, 7050.8994140625, 4662.93212890625, 7384.61083984375, 9870.7158203125, 7810.71142578125, 9778.15625, 7230.9541015625, 16648.837890625, 6392.99755859375, 7723.39599609375, 5482.67724609375, 9496.537109375, 7360.6123046875, 12113.7353515625, 9302.6953125, 3732.52685546875, 5151.62890625, 8966.8642578125, 6312.95703125, 7144.10595703125, 6504.193359375, 5752.31396484375, 7115.828125, 10058.310546875, 9843.4287109375, 9415.0126953125, 7874.82080078125, 10270.37890625, 5089.765625, 7861.97265625, 12694.4697265625, 7654.29296875, 8302.7431640625, 7324.98681640625, 5704.314453125, 3356.88525390625, 8151.025390625, 8095.1806640625, 5009.36962890625, 6533.62646484375, 7117.08203125, 6268.845703125, 4297.357421875, 7905.63623046875, 9552.2802734375, 5205.4072265625, 11520.4189453125, 4781.54150390625, 18507.359375, 6801.00439453125, 3598.3740234375, 6818.4638671875, 24951.5625, 10111.1298828125, 4965.05224609375, 9805.4287109375, 4499.54736328125, 11321.6591796875, 15213.947265625, 3213.21875, 9036.4853515625, 8827.7021484375, 4012.01708984375, 6146.53173828125, 6178.50341796875, 8128.00390625, 12832.2490234375, 4192.53857421875, 5132.41943359375, 15699.9208984375, 4597.625, 9156.84765625, 2966.235107421875, 7843.2939453125, 10600.5263671875, 4832.6240234375, 4252.04248046875, 4368.41845703125, 8738.6650390625, 12111.400390625, 9976.1611328125, 3961.616943359375, 5355.20703125, 7902.458984375, 5541.2724609375, 13412.2470703125, 14972.6767578125, 4830.32080078125, 6829.626953125, 4079.3603515625, 9501.796875, 2528.325439453125, 15314.75, 4500.73193359375, 4026.259521484375, 5170.03466796875, 21733.26953125, 6911.5224609375, 4383.12060546875, 7770.98486328125, 4527.96630859375, 7744.46484375, 11937.7470703125, 4802.9228515625, 6571.6806640625, 5292.78173828125, 4723.95263671875, 5841.73583984375, 4299.44873046875, 7593.01025390625, 9919.6533203125, 3035.32080078125, 6319.650390625, 12526.9140625, 5285.40625, 5965.99853515625, 4999.95654296875, 4712.029296875, 7482.0263671875, 7655.94970703125, 3696.439453125, 2319.927734375, 5572.39111328125, 9370.892578125, 7159.060546875, 4779.81982421875, 2315.426025390625, 5635.5263671875, 5341.58154296875, 10037.5234375, 11723.873046875, 5593.7294921875, 5085.66162109375, 7253.91796875, 4573.0419921875, 12152.1318359375, 4692.16064453125, 7437.77490234375, 5579.40869140625, 18595.658203125, 5326.72802734375, 5583.31103515625, 6477.25439453125, 7163.30615234375, 5764.88671875, 10078.2314453125, 7615.451171875, 4226.9990234375, 3399.18408203125, 7442.7451171875, 6429.00048828125, 4765.2392578125, 6935.7998046875, 7322.45751953125, 5159.3837890625, 8403.5390625, 10096.333984375, 7400.53466796875, 6189.6416015625, 8216.2197265625, 3649.5322265625, 6289.494140625, 10467.7734375, 5596.3935546875, 5506.51708984375, 4392.36474609375, 5968.0771484375, 3972.6923828125, 6531.33056640625, 4972.240234375, 4105.32568359375, 6091.2763671875, 7258.779296875, 8536.919921875, 6402.384765625, 5555.5009765625, 6782.45361328125, 10938.87109375, 8091.55322265625, 7749.6259765625, 6244.59326171875, 17234.48828125, 5130.990234375, 7143.400390625, 4168.9541015625, 7844.97119140625, 7021.6376953125, 12303.9951171875, 8855.4189453125, 4745.02783203125, 4696.6044921875, 7626.376953125, 5725.39404296875, 6394.9970703125, 6668.00341796875, 5462.5732421875, 5875.40966796875, 8522.990234375, 10351.6376953125, 8170.2353515625, 4700.162109375, 9311.6650390625, 4961.94189453125, 7738.55078125, 12031.673828125, 6926.5380859375, 7014.27001953125, 7489.68603515625, 6093.21435546875, 4002.9697265625, 7708.4521484375, 6279.51513671875, 5888.17236328125, 6099.126953125, 7677.75927734375, 7646.21484375, 7540.93603515625, 3179.579833984375, 15298.90625, 4493.53515625, 4667.9169921875, 4386.9443359375, 22128.224609375, 7855.87255859375, 2080.4658203125, 7797.42578125, 4044.3046875, 9132.8857421875, 12544.3662109375, 4711.779296875, 6603.73046875, 6159.60205078125, 4538.1357421875, 4312.44384765625, 4379.95654296875, 4830.65234375, 9564.353515625, 3345.7568359375, 5035.1826171875, 13350.00390625, 3956.294677734375, 7500.728515625, 5380.44384765625, 5870.90234375, 9089.013671875, 6729.75830078125, 2961.0380859375, 3895.478759765625, 7159.26904296875, 9057.9140625, 6392.037109375, 3539.453369140625, 4219.169921875, 5341.79052734375, 4438.3017578125, 10668.265625, 11467.5361328125, 8670.205078125, 11065.490234375, 9096.11328125, 10331.732421875, 6865.7060546875, 17483.962890625, 7400.431640625, 8150.89208984375, 7276.23583984375, 9710.0263671875, 9471.615234375, 13423.74609375, 10314.865234375, 5604.5615234375, 6922.962890625, 9970.2109375, 7133.48095703125, 8715.9267578125, 5477.73779296875, 5717.3701171875, 8172.80224609375, 10070.1396484375, 10878.041015625, 9427.9638671875, 9149.7412109375, 11039.869140625, 7172.14111328125, 10242.0625, 12986.1708984375, 8290.11328125, 9639.9072265625, 9603.4248046875, 7187.7119140625, 5418.2265625, 8939.9677734375, 9053.912109375, 6782.36669921875, 7628.61962890625, 8950.181640625, 6961.12109375, 14930.953125, 4285.759765625, 4559.8984375, 5002.9228515625, 21758.763671875, 7426.13818359375, 3442.87060546875, 7607.9501953125, 4304.20361328125, 8267.4560546875, 12100.576171875, 4243.0107421875, 6211.84716796875, 5229.24560546875, 4484.849609375, 5020.31103515625, 4331.77880859375, 6431.189453125, 9726.919921875, 3196.888671875, 5896.7734375, 12724.6083984375, 4830.34326171875, 6717.62353515625, 5070.1748046875, 4734.99560546875, 7900.947265625, 7233.93310546875, 3299.54345703125, 2861.37744140625, 5967.27197265625, 9151.7841796875, 6568.85595703125, 3860.969970703125, 3129.52685546875, 5119.31396484375, 4868.62109375, 10159.5693359375, 11317.35546875, 14795.5341796875, 17685.802734375, 13893.4189453125, 8519.1005859375, 9769.955078125, 16220.2109375, 11053.1904296875, 17495.1796875, 9166.9990234375, 12915.0693359375, 17939.884765625, 10226.7265625, 10405.4228515625, 17190.30859375, 15123.01953125, 14445.701171875, 14998.1943359375, 7617.26025390625, 15107.46484375, 18540.5390625, 6803.1171875, 17704.841796875, 12382.6484375, 18852.478515625, 11380.443359375, 10049.998046875, 21507.783203125, 15826.2197265625, 15682.498046875, 11978.2578125, 9194.63671875, 9780.4677734375, 16743.537109375, 14886.9912109375, 11734.79296875, 15042.0380859375, 6607.205078125, 5417.59814453125, 7332.1630859375, 6129.1240234375, 21320.09765625, 7615.6796875, 5095.93994140625, 9513.2158203125, 6860.56787109375, 7672.63427734375, 9471.9951171875, 7082.93017578125, 7101.11474609375, 5787.85888671875, 7355.5234375, 7553.337890625, 4690.10546875, 8174.953125, 9855.28125, 5712.2470703125, 8615.033203125, 11957.623046875, 6984.060546875, 8001.17529296875, 7543.60595703125, 5845.27783203125, 7713.2275390625, 8916.8671875, 5689.29833984375, 4829.57958984375, 4982.8798828125, 9061.3525390625, 7029.27978515625, 6745.85791015625, 5149.2744140625, 5606.27880859375, 7568.904296875, 9420.2001953125, 10944.130859375, 6260.75732421875, 24126.55078125, 9392.513671875, 4222.75, 8444.72265625, 2790.327392578125, 10874.890625, 15211.640625, 3645.510498046875, 8584.2265625, 8043.5, 2964.1044921875, 5133.92626953125, 6127.513671875, 7070.1259765625, 11770.7705078125, 3541.62841796875, 3321.15185546875, 15398.4189453125, 3862.257568359375, 7461.42919921875, 3068.58642578125, 7231.8466796875, 10665.17578125, 5582.12060546875, 3795.1552734375, 4029.32958984375, 9095.8583984375, 11411.1865234375, 9041.7939453125, 3729.215576171875, 4064.39013671875, 7759.99609375, 4795.18798828125, 12977.1005859375, 14089.5029296875, 20476.541015625, 5908.56591796875, 5108.0048828125, 7748.70166015625, 5556.68798828125, 8241.5556640625, 12388.34765625, 6902.0830078125, 5497.08642578125, 5496.68310546875, 6916.76171875, 6268.171875, 5811.18896484375, 5630.24755859375, 7756.26123046875, 4385.96826171875, 7113.20166015625, 11014.9150390625, 5642.728515625, 7277.81884765625, 7330.64208984375, 5353.81005859375, 8211.861328125, 9199.595703125, 3992.90576171875, 5569.5908203125, 6962.56787109375, 8748.7119140625, 6671.357421875, 5637.03955078125, 4843.46826171875, 4983.7900390625, 5405.85107421875, 9291.818359375, 10152.244140625, 15436.5986328125, 23070.373046875, 17119.943359375, 24062.78515625, 15016.7412109375, 17471.599609375, 24623.5, 16589.708984375, 17107.0859375, 23954.984375, 21658.375, 20525.64453125, 21635.716796875, 13309.111328125, 21518.525390625, 25106.287109375, 11251.63671875, 24095.080078125, 17904.8828125, 25261.068359375, 17906.0703125, 16077.0458984375, 28210.353515625, 22500.9921875, 22279.890625, 17920.677734375, 14372.8623046875, 16442.146484375, 23577.29296875, 21561.7734375, 18599.0078125, 21563.955078125, 12785.517578125, 11673.845703125, 8846.1455078125, 6239.45458984375, 9435.32421875, 4059.11767578125, 10101.7412109375, 10285.5087890625, 4040.858642578125, 3734.337890625, 9756.4248046875, 8563.8583984375, 6873.23681640625, 9026.677734375, 4414.1982421875, 6940.6015625, 10940.97265625, 6507.61328125, 9706.310546875, 5218.0986328125, 10666.3740234375, 4289.9775390625, 4936.53125, 13562.134765625, 7936.32080078125, 7646.05419921875, 5084.1669921875, 5725.83642578125, 5177.22509765625, 9355.755859375, 6832.94775390625, 5381.31689453125, 7986.765625, 4833.0498046875, 6612.56591796875, 8191.9248046875, 3234.93115234375, 10004.4521484375, 13356.94921875, 4074.582763671875, 7267.31591796875, 6925.56689453125, 4217.35498046875, 4381.70703125, 4865.716796875, 4822.4521484375, 10471.69921875, 3748.54833984375, 4052.12841796875, 14330.03125, 3355.5439453125, 7967.02490234375, 4712.03369140625, 6441.36279296875, 10050.6201171875, 5761.21875, 2721.89111328125, 4275.99658203125, 7977.958984375, 9806.1298828125, 7178.64599609375, 3126.92041015625, 4420.1328125, 6033.8056640625, 4377.39990234375, 11586.3681640625, 12350.3037109375, 8732.33984375, 7510.58251953125, 14131.0224609375, 8978.4677734375, 4915.4501953125, 5778.43798828125, 7796.72509765625, 6136.50927734375, 7487.2451171875, 7486.14404296875, 6795.658203125, 6641.24462890625, 8900.453125, 10861.8212890625, 9170.1220703125, 5816.30126953125, 9605.11328125, 5453.72119140625, 7977.626953125, 12567.4892578125, 7605.107421875, 8169.71533203125, 8429.1025390625, 6452.7041015625, 4843.78466796875, 7926.50927734375, 7508.447265625, 6046.61279296875, 5731.6689453125, 8302.513671875, 8755.5576171875, 10991.951171875, 14751.9345703125, 3935.65087890625, 8410.3349609375, 7933.18408203125, 4157.302734375, 5384.29052734375, 6023.64404296875, 5992.18359375, 11402.1923828125, 3854.11279296875, 3103.56640625, 15180.4326171875, 3097.32763671875, 7846.80810546875, 3692.171630859375, 7211.271484375, 11059.7587890625, 5368.423828125, 3065.97802734375, 4680.2666015625, 9088.52734375, 11269.24609375, 8790.8310546875, 3631.218994140625, 4256.0009765625, 7316.33935546875, 4887.78125, 12777.189453125, 13705.4375, 8284.3984375, 11590.078125, 5933.984375, 4261.30419921875, 10996.69140625, 10306.5595703125, 7711.8369140625, 11069.5283203125, 6399.2509765625, 8637.103515625, 12600.2578125, 6339.4521484375, 11486.642578125, 6131.37109375, 12132.18359375, 5143.78955078125, 3294.698486328125, 14855.5634765625, 9429.9111328125, 8557.7216796875, 4361.41748046875, 6305.494140625, 5939.10498046875, 10852.4931640625, 7774.9443359375, 6223.92138671875, 9699.9775390625, 3578.53173828125, 6987.015625, 15784.8349609375, 11684.4267578125, 10046.5947265625, 15593.7236328125, 14841.7216796875, 10483.5029296875, 15141.6123046875, 10982.4931640625, 13254.4951171875, 16724.0546875, 10241.4267578125, 14591.0390625, 11107.087890625, 16199.099609375, 11153.666015625, 8799.6376953125, 17558.28515625, 13735.50390625, 12145.615234375, 7824.77880859375, 10204.54296875, 10743.095703125, 15082.56640625, 12300.0625, 11708.4287109375, 15002.4638671875, 8740.408203125, 10752.3447265625, 8424.1162109375, 8476.302734375, 3075.147216796875, 4649.71484375, 6543.4765625, 6606.91015625, 12401.01171875, 4108.1650390625, 3963.756591796875, 15854.5009765625, 4254.48828125, 9182.9794921875, 2288.049072265625, 7355.48876953125, 11167.5244140625, 4692.46484375, 3825.626708984375, 4830.27587890625, 9306.4560546875, 11783.0263671875, 9275.7744140625, 2730.714111328125, 5433.17431640625, 7475.96240234375, 4492.20556640625, 13437.98828125, 14224.6083984375, 3704.119140625, 8369.9208984375, 6274.14697265625, 6253.220703125, 6728.794921875, 5119.94775390625, 5834.31689453125, 9366.2236328125, 8402.3505859375, 8422.423828125, 6486.24365234375, 9215.224609375, 3041.8896484375, 6244.39892578125, 12046.0732421875, 6491.66552734375, 7282.33251953125, 5661.32373046875, 5271.98583984375, 3875.212646484375, 7435.29052734375, 6621.1650390625, 3821.39697265625, 5779.34228515625, 6299.16552734375, 6618.09619140625, 7992.78857421875, 7139.94384765625, 5972.9091796875, 7720.05712890625, 5973.66943359375, 5657.40283203125, 9529.3515625, 8238.7763671875, 8621.21875, 5262.13916015625, 9169.26171875, 2556.837646484375, 5133.43115234375, 11918.8740234375, 6358.1650390625, 6018.3251953125, 4513.26025390625, 6438.48876953125, 3970.772216796875, 7648.1220703125, 4890.7392578125, 3591.419677734375, 6780.44287109375, 5717.10498046875, 7015.13525390625, 4235.7275390625, 6343.6044921875, 6808.0615234375, 11850.6845703125, 4006.844482421875, 3819.86962890625, 15557.58984375, 4886.8857421875, 8156.31298828125, 3525.714599609375, 7230.33984375, 10550.1181640625, 5812.4384765625, 4227.9296875, 4373.5791015625, 9353.2568359375, 11273.2568359375, 8577.37109375, 3162.569091796875, 4847.60791015625, 7255.99755859375, 4384.95703125, 12892.1845703125, 13857.6513671875, 5510.41015625, 4427.6884765625, 9511.3896484375, 3846.450439453125, 4745.6259765625, 14167.9501953125, 4728.34326171875, 7550.7255859375, 5542.80859375, 6386.30517578125, 10044.1455078125, 7663.841796875, 4566.11181640625, 5552.80224609375, 8782.0087890625, 8746.8701171875, 6438.7001953125, 3653.2392578125, 6147.88818359375, 6661.64111328125, 2879.513916015625, 11508.53125, 11545.583984375, 7374.5654296875, 8723.6845703125, 4165.2470703125, 7237.64306640625, 12151.0439453125, 5169.12158203125, 5652.0556640625, 6910.6591796875, 5695.82275390625, 7312.16796875, 8687.107421875, 5212.6943359375, 4250.662109375, 5294.3115234375, 7187.0771484375, 6078.4169921875, 5849.35498046875, 5451.83544921875, 6302.39501953125, 5876.55908203125, 9497.482421875, 10860.6201171875, 9122.1767578125, 5613.9873046875, 5719.82177734375, 14028.8779296875, 5729.9931640625, 9263.54296875, 7375.091796875, 7361.8583984375, 11411.26171875, 8678.0078125, 4989.87939453125, 7511.078125, 9884.4697265625, 9303.701171875, 6676.52978515625, 5029.9423828125, 7255.62890625, 6555.40625, 4440.4443359375, 11657.4765625, 11095.580078125, 9189.8388671875, 12522.65234375, 6536.529296875, 11343.5693359375, 7196.716796875, 12939.2314453125, 6592.37451171875, 7532.70556640625, 15568.580078125, 9997.37109375, 10305.818359375, 7918.10791015625, 4969.375, 5299.21630859375, 11153.1484375, 9628.81640625, 7181.60009765625, 9446.236328125, 5204.64697265625, 4165.82861328125, 4977.1630859375, 12810.861328125, 4090.57763671875, 6159.3271484375, 4448.6884765625, 4939.34228515625, 8462.55859375, 7259.94970703125, 2913.702880859375, 3274.591064453125, 6766.33984375, 8842.58984375, 6447.69775390625, 3349.973388671875, 3570.936279296875, 5368.603515625, 3400.680419921875, 10396.9765625, 11410.69921875, 16881.734375, 3442.218994140625, 9196.44140625, 3833.98486328125, 8659.1884765625, 12500.7900390625, 4786.3310546875, 4350.41552734375, 6122.02685546875, 10826.2763671875, 11931.1533203125, 9526.474609375, 3381.2353515625, 6231.03466796875, 8652.892578125, 4543.11669921875, 14293.734375, 14889.0986328125, 15471.0068359375, 10516.0390625, 16431.255859375, 9098.220703125, 7402.7587890625, 19211.642578125, 13443.4541015625, 13348.46484375, 8820.916015625, 8701.8857421875, 9455.2646484375, 14989.7216796875, 12318.2236328125, 9480.6796875, 13596.359375, 4659.58544921875, 5974.11083984375, 8318.9072265625, 4339.8310546875, 7932.982421875, 11176.8349609375, 4998.70947265625, 3726.769287109375, 5057.26806640625, 9141.30078125, 10683.7568359375, 8812.076171875, 3651.48046875, 5838.31396484375, 8086.20556640625, 4910.6669921875, 13127.1064453125, 13814.8369140625, 9286.7763671875, 5402.76611328125, 6732.677734375, 12126.283203125, 7619.06787109375, 6307.591796875, 6372.234375, 7087.234375, 6153.01171875, 8565.5380859375, 5914.33642578125, 7364.03173828125, 7521.51318359375, 8010.36181640625, 9560.9150390625, 7996.939453125, 11840.9228515625, 4338.15478515625, 4384.453125, 5120.67138671875, 9855.0263671875, 12396.544921875, 10059.8662109375, 3651.04638671875, 5620.8623046875, 8296.6474609375, 5225.07958984375, 14085.8798828125, 15000.974609375, 5659.72900390625, 11095.8935546875, 5610.97900390625, 5696.79541015625, 4606.2021484375, 6809.0966796875, 4601.1279296875, 6771.53662109375, 4577.234375, 3402.572021484375, 5666.86181640625, 6657.84521484375, 7838.9208984375, 14337.69140625, 9315.962890625, 8011.1552734375, 3997.486328125, 6848.2138671875, 6572.59326171875, 10379.5048828125, 7927.36376953125, 6784.6171875, 9539.08984375, 5160.28515625, 8354.1318359375, 6422.451171875, 7166.66552734375, 12135.2265625, 14679.189453125, 12381.9052734375, 5260.0869140625, 8204.3935546875, 10838.6689453125, 7767.3740234375, 16724.359375, 17648.01953125, 4225.3388671875, 7545.8369140625, 9784.4951171875, 7243.0400390625, 2921.700927734375, 3791.2939453125, 5269.681640625, 3407.835205078125, 11080.1279296875, 12090.556640625, 6159.80029296875, 9690.72265625, 7238.79638671875, 4394.7783203125, 3243.0263671875, 6491.79248046875, 5523.3408203125, 10622.7666015625, 12197.0361328125, 6850.78759765625, 6043.47900390625, 8705.1357421875, 6338.201171875, 5863.35009765625, 8372.6064453125, 6327.38037109375, 8908.208984375, 4250.08251953125, 10474.7177734375, 9731.197265625, 7568.7197265625, 8904.6826171875, 6145.17529296875, 6378.8017578125, 7807.27001953125, 7016.13330078125, 4954.5595703125, 6522.216796875, 6279.5693359375, 6449.63427734375, 5060.52294921875, 6611.8818359375, 3233.773681640625, 12415.693359375, 13172.94140625, 5238.93115234375, 5540.1611328125, 9888.0791015625, 11398.0947265625, 5735.71826171875, 7198.5703125, 8370.87890625, 10995.7119140625, 11625.1494140625, 5034.04345703125]"
