out_channels,mean_pairwise_dist,std_pairwise_dist,pairwise_dists
16,3264.48291015625,1881.922607421875,"[1953.7939453125, 1815.9920654296875, 1738.1279296875, 1203.6988525390625, 905.4459838867188, 4585.08984375, 975.2584228515625, 2371.76025390625, 7788.9697265625, 1803.6068115234375, 957.581298828125, 772.653564453125, 1017.1896362304688, 4092.182861328125, 5458.736328125, 2403.501220703125, 6527.2587890625, 4611.54931640625, 1884.1138916015625, 3384.4169921875, 1846.9537353515625, 917.646484375, 7685.421875, 2635.252197265625, 2750.607421875, 6847.97119140625, 1891.3797607421875, 1420.453369140625, 1376.68359375, 4860.4462890625, 837.9324340820312, 1162.467529296875, 1655.12158203125, 1328.605224609375, 1414.3583984375, 3650.856201171875, 4514.01171875, 6801.7978515625, 1647.411865234375, 2803.537353515625, 1104.28173828125, 1515.46826171875, 2194.343994140625, 885.2149047851562, 5041.18212890625, 1102.1943359375, 3727.03466796875, 5904.83544921875, 1240.42529296875, 1362.0628662109375, 1422.8929443359375, 1558.4344482421875, 2276.050537109375, 3257.98828125, 1608.0296630859375, 1462.978271484375, 6321.54150390625, 3453.2685546875, 2080.209716796875, 1760.599365234375, 2274.2138671875, 2818.01904296875, 4035.19482421875, 1545.4991455078125, 5077.76904296875, 3384.39013671875, 1297.86279296875, 2108.7841796875, 2086.604248046875, 2419.976806640625, 6208.43603515625, 1562.84130859375, 1749.46630859375, 5388.62890625, 1314.927001953125, 1493.1695556640625, 2851.3076171875, 3456.010498046875, 2216.994140625, 2756.0625, 1334.8787841796875, 1592.5054931640625, 3012.787353515625, 2369.74951171875, 3108.667236328125, 5411.9765625, 1227.447265625, 1848.1136474609375, 2711.873046875, 2092.521240234375, 1302.29345703125, 2266.742431640625, 3824.485595703125, 2224.110107421875, 2455.57421875, 4543.23876953125, 1419.03271484375, 1437.5323486328125, 1367.9539794921875, 2223.203125, 3147.885009765625, 1557.6361083984375, 1395.5430908203125, 6288.39453125, 3391.1435546875, 1980.7958984375, 1628.5621337890625, 2122.523681640625, 2752.720947265625, 4066.322998046875, 1711.599365234375, 5122.94775390625, 3400.959228515625, 1303.3331298828125, 2011.5916748046875, 2302.76904296875, 2363.338623046875, 6177.12060546875, 1617.084716796875, 1546.16259765625, 5390.107421875, 1066.27294921875, 1311.9195556640625, 2778.53955078125, 3472.512939453125, 2092.572998046875, 2665.233642578125, 1286.4327392578125, 1403.451904296875, 2930.116943359375, 2306.50732421875, 3081.599853515625, 5363.18896484375, 1223.67333984375, 1875.771240234375, 2593.84375, 2218.727783203125, 1313.7603759765625, 2174.286865234375, 3935.708984375, 2131.003662109375, 2374.793212890625, 4594.1865234375, 1220.386474609375, 1615.4835205078125, 1955.1605224609375, 3414.301025390625, 1187.2567138671875, 1440.8760986328125, 6494.759765625, 3231.884521484375, 1918.8695068359375, 1579.3741455078125, 2191.9375, 2809.082763671875, 4066.181396484375, 1144.907958984375, 5117.72314453125, 3175.5146484375, 936.1942749023438, 2283.386962890625, 1292.4927978515625, 2194.727294921875, 6427.65771484375, 1666.5528564453125, 1715.92724609375, 5446.7919921875, 1201.4039306640625, 1607.3553466796875, 2810.0869140625, 3523.203857421875, 2126.9736328125, 2510.160400390625, 1057.0333251953125, 1020.9049682617188, 2864.426025390625, 2480.114501953125, 3266.826416015625, 5374.71435546875, 1151.1829833984375, 1747.0018310546875, 2596.71630859375, 1360.801513671875, 1196.527099609375, 2013.056640625, 3512.580810546875, 2171.02099609375, 2654.604248046875, 4446.80126953125, 1174.296875, 1572.2969970703125, 3956.974609375, 1209.422119140625, 1864.7342529296875, 7112.2568359375, 2585.66015625, 1412.718994140625, 1101.0333251953125, 1445.5400390625, 3532.661376953125, 4856.89794921875, 2124.531494140625, 5909.51513671875, 4091.02783203125, 1614.322509765625, 2746.803955078125, 2110.729248046875, 1655.0992431640625, 6993.66015625, 2147.033935546875, 2230.550048828125, 6205.990234375, 1451.408935546875, 1276.07568359375, 1992.9361572265625, 4255.13037109375, 1466.1287841796875, 1917.930908203125, 1389.9361572265625, 1290.4617919921875, 2173.80126953125, 3061.679931640625, 3887.699951171875, 6188.63232421875, 1330.2847900390625, 2383.98779296875, 1825.31787109375, 1870.2506103515625, 1764.5888671875, 1498.711669921875, 4599.50732421875, 1525.762939453125, 3083.000244140625, 5361.0283203125, 1083.508056640625, 4948.2548828125, 1236.4024658203125, 2749.96826171875, 8154.39013671875, 1533.0318603515625, 1184.860595703125, 1078.7894287109375, 1078.0560302734375, 4395.25830078125, 5788.5908203125, 2667.00341796875, 6847.966796875, 4894.19091796875, 2195.493408203125, 3760.170654296875, 1826.748779296875, 846.9752197265625, 8062.255859375, 3007.62255859375, 3076.69287109375, 7156.4697265625, 2230.620361328125, 1801.5701904296875, 1301.6588134765625, 5196.4873046875, 1044.2286376953125, 1024.786376953125, 1917.3494873046875, 1568.540771484375, 1260.8565673828125, 3965.18310546875, 4857.64697265625, 7097.23681640625, 2016.46337890625, 3066.9580078125, 1085.940185546875, 1452.309326171875, 2542.8740234375, 820.1801147460938, 5230.95263671875, 1204.40673828125, 4078.4736328125, 6211.189453125, 1553.0074462890625, 4082.716796875, 2710.4423828125, 3734.205810546875, 6225.623046875, 4674.7900390625, 4343.94189453125, 4880.2978515625, 1849.0186767578125, 1969.531982421875, 2939.979248046875, 2817.873779296875, 1956.9462890625, 3185.739990234375, 1817.5025634765625, 4324.92578125, 5112.2421875, 3658.090087890625, 2637.503173828125, 2375.20849609375, 2824.846435546875, 3075.0390625, 3779.181396484375, 5587.912109375, 1714.7940673828125, 4890.01025390625, 5472.76806640625, 3422.404052734375, 3789.591064453125, 5758.60400390625, 1847.263671875, 1537.611083984375, 2936.17529296875, 3342.03125, 2763.1689453125, 5422.70556640625, 4463.67138671875, 2879.311279296875, 4934.2314453125, 2752.459716796875, 4824.10400390625, 1910.7518310546875, 2398.689208984375, 3707.0078125, 1920.816162109375, 7247.73046875, 2389.123291015625, 1270.2623291015625, 980.2969360351562, 1444.548583984375, 3542.2607421875, 4884.24267578125, 1824.4036865234375, 5957.8994140625, 3999.18994140625, 1401.8792724609375, 2887.940185546875, 1386.0157470703125, 1393.3306884765625, 7172.5771484375, 2174.12890625, 2249.93798828125, 6255.29150390625, 1522.8626708984375, 1377.8031005859375, 1966.4654541015625, 4297.8076171875, 1362.25439453125, 1726.7257080078125, 1231.2139892578125, 994.89208984375, 2015.1549072265625, 3137.87939453125, 3975.634521484375, 6217.36767578125, 1265.4210205078125, 2315.6396484375, 1757.8248291015625, 1161.3494873046875, 1701.681396484375, 1255.07177734375, 4401.533203125, 1464.05712890625, 3256.619140625, 5294.31005859375, 986.3687744140625, 5736.919921875, 3965.1494140625, 2498.45654296875, 2145.482666015625, 2741.431396484375, 2269.3564453125, 3481.2666015625, 1453.3115234375, 4504.50830078125, 2719.724609375, 1300.1007080078125, 1642.4505615234375, 2327.56884765625, 2917.436767578125, 5673.16748046875, 1420.8114013671875, 1393.862548828125, 4786.6357421875, 1372.574462890625, 1899.9757080078125, 3422.7216796875, 2956.220458984375, 2728.7080078125, 3236.95263671875, 1445.2298583984375, 1705.8997802734375, 3529.5234375, 1995.116943359375, 2559.31005859375, 4779.30859375, 1409.2047119140625, 1745.809814453125, 3212.31103515625, 2343.40380859375, 1146.089111328125, 2742.1318359375, 3402.889404296875, 2750.098388671875, 2097.044677734375, 3938.104736328125, 1670.3082275390625, 9454.8681640625, 7828.72900390625, 7549.01416015625, 8091.04345703125, 4235.2197265625, 2985.172607421875, 5872.42333984375, 2337.886962890625, 4005.474609375, 6236.3359375, 4673.43115234375, 7319.45556640625, 8332.923828125, 1901.091796875, 5518.33203125, 5389.90966796875, 2113.980224609375, 6211.91455078125, 6932.24072265625, 8800.4033203125, 3446.685546875, 8096.45458984375, 8675.05078125, 6550.6884765625, 6936.29345703125, 8985.5732421875, 4545.1513671875, 3707.08837890625, 2343.6044921875, 6448.89990234375, 5651.2255859375, 8651.646484375, 7541.5927734375, 5897.94970703125, 8138.37939453125, 4252.58154296875, 8045.4833984375, 4585.27294921875, 2926.072998046875, 6884.93359375, 1925.4681396484375, 2100.1357421875, 1674.4229736328125, 5703.60888671875, 7114.87060546875, 3948.42236328125, 8176.60888671875, 6219.0634765625, 3466.105712890625, 5034.43896484375, 2899.87939453125, 1315.409912109375, 9353.3857421875, 4237.65576171875, 4330.39404296875, 8494.7783203125, 3464.281005859375, 2832.329833984375, 1094.340576171875, 6505.16796875, 1615.6600341796875, 1027.3365478515625, 3141.2490234375, 2783.597412109375, 825.681396484375, 5263.72265625, 6165.82568359375, 8447.5302734375, 3214.75048828125, 4304.62158203125, 1052.9263916015625, 2492.547607421875, 3781.27490234375, 1525.2994384765625, 6549.3505859375, 1765.444580078125, 5328.4501953125, 7546.9736328125, 2743.714111328125, 1189.6102294921875, 1142.8818359375, 4187.47607421875, 5546.82177734375, 2555.260009765625, 6577.0341796875, 4760.451171875, 2090.3427734375, 3491.956787109375, 2044.955810546875, 1132.83154296875, 7740.357421875, 2743.90234375, 2833.10693359375, 6900.4443359375, 2104.7548828125, 1589.522216796875, 1422.6427001953125, 4949.7177734375, 1060.549072265625, 1320.657958984375, 1822.763427734375, 1653.297607421875, 1547.015869140625, 3708.614990234375, 4602.5498046875, 6875.126953125, 1824.39697265625, 2891.998046875, 1313.8616943359375, 1743.2528076171875, 2327.47802734375, 1092.7281494140625, 5130.41259765625, 1199.20166015625, 3770.061767578125, 6013.15869140625, 1409.419189453125, 1161.7691650390625, 3829.30712890625, 5215.009765625, 2248.517578125, 6274.103515625, 4382.689453125, 1701.814208984375, 3155.802490234375, 1823.5003662109375, 1194.22802734375, 7437.1005859375, 2445.235595703125, 2540.853515625, 6603.68994140625, 1679.488037109375, 1336.574462890625, 1657.3094482421875, 4612.7998046875, 1046.61279296875, 1421.114501953125, 1457.794921875, 1184.4144287109375, 1708.1820068359375, 3410.17041015625, 4257.380859375, 6543.47705078125, 1537.7423095703125, 2586.0078125, 1404.775634765625, 1530.3050537109375, 1983.4580078125, 1088.591552734375, 4836.78662109375, 1238.34130859375, 3513.406982421875, 5671.48046875, 1149.0428466796875, 4371.41455078125, 5832.43115234375, 2869.232421875, 6853.02587890625, 5003.669921875, 2346.06689453125, 3698.78515625, 2333.559814453125, 1035.4100341796875, 7997.8427734375, 3031.9716796875, 3052.72607421875, 7175.4375, 2253.146484375, 1682.7423095703125, 1214.301513671875, 5211.42333984375, 1011.2713012695312, 1123.1478271484375, 1989.5316162109375, 1771.1767578125, 1317.5526123046875, 3952.03125, 4812.14794921875, 7122.42333984375, 2097.26953125, 3119.39453125, 1035.9971923828125, 1949.006591796875, 2591.769775390625, 1000.4639892578125, 5422.076171875, 1052.47802734375, 3998.928955078125, 6308.5634765625, 1579.8433837890625, 2177.474609375, 2391.01806640625, 3030.064453125, 1770.9036865234375, 2614.37451171875, 1642.886962890625, 3679.523193359375, 4614.83740234375, 4262.1806640625, 2251.095947265625, 2010.0435791015625, 3241.71923828125, 2638.1142578125, 3370.121826171875, 5148.02685546875, 1767.7794189453125, 4429.662109375, 4940.81494140625, 2900.6044921875, 3215.777099609375, 5266.58740234375, 1618.4935302734375, 1427.2574462890625, 3162.96923828125, 2938.44482421875, 2338.321533203125, 4950.41796875, 3851.181396484375, 2353.609375, 4416.11376953125, 2409.42529296875, 4365.81689453125, 1877.62353515625, 2573.650146484375, 3193.950927734375, 3436.51953125, 1784.581787109375, 1808.4879150390625, 3848.037109375, 2532.532470703125, 4812.46630859375, 6000.83154296875, 2905.663330078125, 3241.110107421875, 3178.766845703125, 1968.56005859375, 3895.541748046875, 4703.45654296875, 6525.16455078125, 1438.308349609375, 5788.54638671875, 6348.37744140625, 4197.404296875, 4545.7841796875, 6673.7705078125, 2391.94091796875, 1756.06298828125, 2009.6429443359375, 4106.3701171875, 3362.710693359375, 6360.97705078125, 5073.4521484375, 3548.724853515625, 5807.7119140625, 2015.03271484375, 5770.3232421875, 2504.919677734375, 1442.817138671875, 4567.59326171875, 4500.79150390625, 2635.537109375, 1156.7596435546875, 1910.251708984375, 1760.771484375, 2879.47216796875, 5791.08447265625, 1401.16162109375, 1563.8443603515625, 4829.3193359375, 1401.6214599609375, 2032.309814453125, 3469.929443359375, 2933.6044921875, 2773.44921875, 3232.340087890625, 1480.314208984375, 1648.10546875, 3562.50439453125, 2036.3956298828125, 2746.461669921875, 4810.51220703125, 1441.8795166015625, 1559.11572265625, 3285.346435546875, 1945.8292236328125, 1212.6663818359375, 2707.013916015625, 2951.1640625, 2804.279052734375, 2263.166015625, 3814.744384765625, 1738.376220703125, 2681.14111328125, 4913.63427734375, 3515.0595703125, 5860.46826171875, 7050.98193359375, 2415.707763671875, 4285.87744140625, 4229.0029296875, 1775.3387451171875, 4972.13818359375, 5749.56005859375, 7578.77685546875, 2290.177734375, 6859.11181640625, 7391.72509765625, 5250.22705078125, 5617.75390625, 7735.6708984375, 3385.2783203125, 2617.522216796875, 1772.4951171875, 5186.509765625, 4367.63427734375, 7413.99609375, 6118.091796875, 4597.1669921875, 6854.36572265625, 2764.144287109375, 6807.41748046875, 3464.959228515625, 1781.9775390625, 5628.3291015625, 3033.458740234375, 2106.620361328125, 3854.146728515625, 5135.6279296875, 4033.379638671875, 2717.93310546875, 2532.333740234375, 2774.01513671875, 3165.87353515625, 4025.235595703125, 5722.03173828125, 1717.3297119140625, 5000.70458984375, 5484.5986328125, 3366.9755859375, 3629.83642578125, 5808.6953125, 2119.635009765625, 1736.8604736328125, 2738.1181640625, 3362.38623046875, 2776.46484375, 5508.68701171875, 4095.4033203125, 2855.159912109375, 4929.017578125, 1902.33154296875, 4988.37060546875, 2310.071044921875, 1837.885009765625, 3748.37353515625, 2011.4783935546875, 1666.65869140625, 2422.00341796875, 6143.181640625, 1423.10400390625, 1576.5477294921875, 5234.54736328125, 1101.0418701171875, 1566.3929443359375, 2956.177001953125, 3288.225830078125, 2259.92724609375, 2747.22998046875, 1117.1124267578125, 1177.2391357421875, 3057.692626953125, 2266.890869140625, 3004.07568359375, 5179.89404296875, 1163.1888427734375, 1696.480224609375, 2757.527587890625, 1730.4730224609375, 1114.90576171875, 2227.049560546875, 3450.41015625, 2321.15185546875, 2401.192138671875, 4268.8740234375, 1252.6444091796875, 3209.167236328125, 3941.730712890625, 4577.29931640625, 1536.66796875, 1446.1756591796875, 3762.396240234375, 1936.713623046875, 2654.880615234375, 4390.11279296875, 1986.215087890625, 3710.963134765625, 4281.34228515625, 2263.54833984375, 2633.33984375, 4573.73974609375, 1371.829345703125, 1682.7586669921875, 3812.42333984375, 2174.808837890625, 1897.2056884765625, 4233.3232421875, 3319.36572265625, 1735.565673828125, 3730.884033203125, 2791.82470703125, 3677.404052734375, 1362.7252197265625, 3067.932373046875, 2523.86572265625, 2051.669921875, 7256.9033203125, 2463.74755859375, 2621.7041015625, 6205.67626953125, 2034.4449462890625, 2189.667236328125, 2699.533447265625, 4326.6025390625, 2176.094970703125, 2331.747314453125, 1641.34521484375, 1474.5484619140625, 2657.806396484375, 3372.64306640625, 4153.0009765625, 6143.01318359375, 1781.1602783203125, 2483.2900390625, 2511.107421875, 789.960205078125, 2024.369873046875, 1910.586181640625, 4006.73388671875, 2288.176025390625, 3533.531982421875, 5108.2451171875, 1755.3382568359375, 8243.173828125, 3181.396484375, 3257.342041015625, 7386.1708984375, 2418.901611328125, 1886.1353759765625, 1072.2669677734375, 5402.26513671875, 964.012451171875, 819.1614379882812, 2113.697998046875, 1804.7762451171875, 1042.2965087890625, 4172.4765625, 5065.47412109375, 7326.77197265625, 2144.168701171875, 3254.65478515625, 868.5081787109375, 1679.3851318359375, 2711.190673828125, 812.135986328125, 5485.8818359375, 1116.129638671875, 4238.53173828125, 6439.94921875, 1713.0653076171875, 5402.068359375, 5343.6796875, 2282.253173828125, 6091.42626953125, 6815.607421875, 8680.142578125, 3360.223876953125, 7973.14404296875, 8585.4453125, 6474.72802734375, 6857.10888671875, 8881.2587890625, 4451.92236328125, 3642.595703125, 2553.36865234375, 6338.44921875, 5559.56201171875, 8547.2822265625, 7487.4267578125, 5791.240234375, 8046.5439453125, 4240.0947265625, 7939.7607421875, 4471.08544921875, 3022.296142578125, 6794.43017578125, 1491.8526611328125, 4605.197265625, 1485.68017578125, 1966.2509765625, 3633.022216796875, 2710.358642578125, 2942.72802734375, 3509.719482421875, 1729.9722900390625, 2024.181640625, 3812.767822265625, 1739.6429443359375, 2437.417236328125, 4656.24658203125, 1563.3538818359375, 1586.1829833984375, 3480.3251953125, 2572.932373046875, 1308.9586181640625, 2990.42529296875, 3090.144775390625, 2962.301025390625, 1941.9808349609375, 3751.09228515625, 1918.1461181640625, 4428.61669921875, 1510.1871337890625, 2130.15380859375, 3750.410400390625, 2652.069091796875, 3067.526123046875, 3585.142578125, 1719.1092529296875, 2021.9512939453125, 3886.514892578125, 1651.9140625, 2325.550537109375, 4405.53271484375, 1730.972900390625, 1644.52197265625, 3577.077880859375, 2688.03857421875, 1416.900146484375, 3062.795166015625, 3122.010009765625, 3018.78173828125, 1832.86865234375, 3671.20458984375, 1924.3427734375, 5254.41943359375, 6041.5615234375, 7895.27734375, 2463.05908203125, 7170.38671875, 7738.1484375, 5542.62744140625, 5924.85986328125, 8045.45556640625, 3601.498046875, 2729.971435546875, 1565.7816162109375, 5510.4326171875, 4671.0517578125, 7730.5361328125, 6454.08447265625, 4929.50927734375, 7168.7294921875, 3053.7919921875, 7116.69775390625, 3690.045654296875, 1834.8079833984375, 5910.072265625, 1424.5010986328125, 2891.537109375, 3309.19921875, 2206.554931640625, 2728.010009765625, 1155.2449951171875, 1249.30810546875, 3043.732177734375, 2186.8251953125, 2979.486328125, 5203.6064453125, 1154.9803466796875, 1667.1041259765625, 2700.43359375, 2024.1663818359375, 1153.7100830078125, 2215.927734375, 3629.6865234375, 2244.291259765625, 2298.89208984375, 4374.25537109375, 1207.8529052734375, 2221.798095703125, 4100.83154296875, 1595.2689208984375, 2161.628173828125, 1490.7994384765625, 1460.395751953125, 2401.432861328125, 2891.279296875, 3727.2080078125, 6055.0302734375, 1410.8665771484375, 2271.847900390625, 2065.100830078125, 2036.3623046875, 1702.1290283203125, 1757.6624755859375, 4437.94775390625, 1653.8067626953125, 2956.193359375, 5199.5205078125, 1228.2491455078125, 5909.46533203125, 1156.5328369140625, 959.6578369140625, 2635.4111328125, 2381.5068359375, 882.3858032226562, 4639.185546875, 5556.15380859375, 7880.46337890625, 2648.37646484375, 3757.48291015625, 804.4522094726562, 2318.610107421875, 3228.4267578125, 1174.3944091796875, 6083.396484375, 1271.4884033203125, 4668.6796875, 7013.556640625, 2219.1611328125, 5176.35400390625, 5743.77880859375, 3646.59228515625, 3997.552490234375, 6064.38037109375, 1927.0452880859375, 1446.38818359375, 2591.442626953125, 3560.43505859375, 2814.758544921875, 5753.05712890625, 4561.69873046875, 2999.51318359375, 5198.95166015625, 2177.217041015625, 5139.3876953125, 2107.842529296875, 1898.866455078125, 3961.777099609375, 1077.67724609375, 2012.50732421875, 1737.9888916015625, 1212.081787109375, 3946.741455078125, 4827.203125, 7149.15234375, 1992.4249267578125, 3089.67333984375, 994.12548828125, 1866.130126953125, 2528.527099609375, 965.2816162109375, 5410.0927734375, 1042.4188232421875, 4023.983154296875, 6265.6513671875, 1584.2587890625, 2415.026611328125, 2083.931640625, 832.7770385742188, 4514.96630859375, 5414.66015625, 7672.36669921875, 2488.789306640625, 3579.30029296875, 768.4235229492188, 1933.1903076171875, 3034.075439453125, 987.7177124023438, 5834.4853515625, 1254.0455322265625, 4570.28759765625, 6793.884765625, 2029.8953857421875, 1082.9703369140625, 2730.799072265625, 2513.203125, 3309.843994140625, 5485.314453125, 1097.5040283203125, 1880.1168212890625, 2445.95166015625, 1555.637451171875, 1285.013671875, 1889.764404296875, 3803.615478515625, 1997.0108642578125, 2625.45751953125, 4647.828125, 1067.3917236328125, 2419.83935546875, 2887.25732421875, 3684.862060546875, 5825.6533203125, 1269.2568359375, 2140.281005859375, 2119.712646484375, 1319.6888427734375, 1543.25, 1618.815673828125, 4080.572509765625, 1852.4561767578125, 3008.100830078125, 4946.9111328125, 1016.749755859375, 4822.35888671875, 5710.0966796875, 8006.86279296875, 2776.69970703125, 3893.360595703125, 804.4390258789062, 2254.04443359375, 3347.093017578125, 1214.1649169921875, 6191.9423828125, 1415.9471435546875, 4872.48681640625, 7126.69287109375, 2326.3603515625, 1659.2222900390625, 3601.105224609375, 2450.538330078125, 1973.314208984375, 4496.8974609375, 3517.3232421875, 1979.5552978515625, 3978.111083984375, 2561.173828125, 3883.81298828125, 1481.17236328125, 2945.514892578125, 2765.424072265625, 2822.238037109375, 3266.616455078125, 2629.199951171875, 5379.82080078125, 4334.77734375, 2702.744384765625, 4868.43994140625, 2442.61328125, 4776.48681640625, 1826.6513671875, 2263.9677734375, 3617.789306640625, 5496.80419921875, 4655.6220703125, 7689.49072265625, 6389.29736328125, 4912.896484375, 7124.064453125, 2937.127197265625, 7095.955078125, 3746.48779296875, 1864.58447265625, 5860.11181640625, 1824.814453125, 2482.32568359375, 1728.24755859375, 1200.7274169921875, 1984.034423828125, 3817.070068359375, 2076.745361328125, 2509.73779296875, 4596.36376953125, 1110.49609375, 3609.9052734375, 2598.5283203125, 1574.9312744140625, 3088.32421875, 3100.6796875, 3041.5107421875, 2207.72802734375, 3857.909912109375, 2078.694580078125, 2104.975830078125, 3054.021728515625, 998.1635131835938, 5910.5673828125, 1185.345703125, 4530.23046875, 6819.7529296875, 2012.6265869140625, 2101.40771484375, 1534.103759765625, 4318.41845703125, 1963.622314453125, 3660.753173828125, 5394.36474609375, 1582.4820556640625, 2540.055908203125, 3336.181884765625, 2566.4384765625, 2138.801025390625, 4021.90185546875, 1488.326904296875, 5280.48876953125, 1118.6363525390625, 4036.321044921875, 6238.15185546875, 1534.3359375, 5350.80859375, 2748.587158203125, 2101.263916015625, 4184.19775390625, 3936.7890625, 6264.291015625, 1588.600341796875, 3109.958251953125, 2860.94921875, 5022.8828125]"
